ts_code,name,industry,list_date
301091.SZ,深城交,建筑工程,20211029
301039.SZ,中集车辆,汽车整车,20210708
301239.SZ,普瑞眼科,医疗保健,20220705
301138.SZ,华研精机,专用机械,20211215
301079.SZ,邵阳液压,机械基件,20211019
300994.SZ,久祺股份,文教休闲,20210812
301178.SZ,天亿马,软件服务,20211112
301088.SZ,戎美股份,服饰,20211028
301267.SZ,华厦眼科,医疗保健,20221107
301111.SZ,粤万年青,中成药,20211207
301045.SZ,天禄科技,元器件,20210813
688766.SH,普冉股份,半导体,20210823
688778.SH,厦钨新能,电气设备,20210805
688502.SH,茂莱光学,元器件,20230309
688597.SH,煜邦电力,电器仪表,20210617
688091.SH,上海谊众,化学制药,20210909
301046.SZ,能辉科技,建筑工程,20210817
301092.SZ,争光股份,化工原料,20211102
688359.SH,三孚新科,化工原料,20210521
688276.SH,百克生物,生物制药,20210625
301148.SZ,嘉戎技术,环境保护,20220421
688538.SH,和辉光电-U,半导体,20210528
301047.SZ,义翘神州,生物制药,20210816
688621.SH,阳光诺和,医疗保健,20210621
688246.SH,嘉和美康,软件服务,20211214
688367.SH,工大高科,运输设备,20210628
605599.SH,菜百股份,服饰,20210909
688038.SH,中科通达,软件服务,20210713
688303.SH,大全能源,电气设备,20210722
301665.SZ,泰禾股份,农药化肥,20250411
688306.SH,均普智能,专用机械,20220322
301131.SZ,聚赛龙,塑料,20220314
688718.SH,唯赛勃,塑料,20210728
688110.SH,东芯股份,半导体,20211210
301296.SZ,新巨丰,广告包装,20220902
688376.SH,美埃科技,专用机械,20221118
301121.SZ,紫建电子,电气设备,20220808
301063.SZ,海锅股份,电气设备,20210924
688701.SH,卓锦股份,环境保护,20210916
301228.SZ,实朴检测,电器仪表,20220128
688716.SH,中研股份,化工原料,20230920
688798.SH,艾为电子,半导体,20210816
688385.SH,复旦微电,半导体,20210804
301331.SZ,恩威医药,中成药,20220921
301160.SZ,翔楼新材,机械基件,20220606
301219.SZ,腾远钴业,小金属,20220317
301102.SZ,兆讯传媒,广告包装,20220328
301075.SZ,多瑞医药,化学制药,20210929
301213.SZ,观想科技,软件服务,20211206
301187.SZ,欧圣电气,家用电器,20220422
301232.SZ,飞沃科技,机械基件,20230615
603213.SH,镇洋发展,化工原料,20211111
688296.SH,和达科技,软件服务,20210727
301080.SZ,百普赛斯,生物制药,20211018
301123.SZ,奕东电子,元器件,20220125
301048.SZ,金鹰重工,运输设备,20210818
688722.SH,同益中,化纤,20211019
688767.SH,博拓生物,医疗保健,20210908
301222.SZ,浙江恒威,电气设备,20220309
301177.SZ,迪阿股份,服饰,20211215
301139.SZ,*ST元道,通信设备,20220708
688776.SH,国光电气,元器件,20210831
688511.SH,天微电子,元器件,20210730
301201.SZ,诚达药业,生物制药,20220120
301211.SZ,亨迪药业,化学制药,20211222
301086.SZ,鸿富瀚,元器件,20211020
301257.SZ,普蕊斯,医疗保健,20220517
688120.SH,华海清科,半导体,20220608
301167.SZ,建研设计,建筑工程,20211206
301179.SZ,泽宇智能,软件服务,20211208
688768.SH,容知日新,电器仪表,20210726
688486.SH,龙迅股份,半导体,20230221
688670.SH,金迪克,生物制药,20210802
605577.SH,龙版传媒,出版业,20210824
688775.SH,影石创新,IT设备,20250611
301382.SZ,蜂助手,互联网,20230517
688257.SH,新锐股份,机械基件,20211027
301110.SZ,青木科技,互联网,20220311
688772.SH,珠海冠宇,电气设备,20211015
301158.SZ,德石股份,专用机械,20220117
300834.SZ,星辉环材,化工原料,20220113
301113.SZ,雅艺科技,家居用品,20211222
301265.SZ,华新科技,环境保护,20221216
301150.SZ,中一科技,电气设备,20220421
301096.SZ,百诚医药,医疗保健,20211220
301127.SZ,武汉天源,环境保护,20211230
301136.SZ,招标股份,建筑工程,20220111
605033.SH,美邦股份,农药化肥,20210916
301339.SZ,通行宝,IT设备,20220909
301196.SZ,唯科科技,专用机械,20220111
301162.SZ,国能日新,软件服务,20220429
688211.SH,中科微至,专用机械,20211026
301338.SZ,凯格精机,专用机械,20220816
301155.SZ,海力风电,电气设备,20211124
301117.SZ,佳缘科技,软件服务,20220117
688259.SH,创耀科技,半导体,20220112
301189.SZ,奥尼电子,IT设备,20211228
301217.SZ,铜冠铜箔,元器件,20220127
688255.SH,凯尔达,机械基件,20211025
688553.SH,汇宇制药-W,化学制药,20211026
688327.SH,云从科技-UW,软件服务,20220527
301248.SZ,杰创智能,软件服务,20220420
301207.SZ,华兰疫苗,生物制药,20220218
301135.SZ,瑞德智能,元器件,20220412
605567.SH,春雪食品,食品,20211013
688114.SH,华大智造,医疗保健,20220909
301233.SZ,盛帮股份,汽车配件,20220706
301439.SZ,泓淋电力,电气设备,20230317
688343.SH,云天励飞-U,软件服务,20230404
001317.SZ,三羊马,铁路,20211130
001234.SZ,泰慕士,服饰,20220111
603280.SH,南方路机,工程机械,20221108
301109.SZ,军信股份,环境保护,20220413
603071.SH,物产环能,批发业,20211216
301212.SZ,联盛化学,化工原料,20220419
688220.SH,翱捷科技-U,半导体,20220114
301282.SZ,金禄电子,元器件,20220826
301330.SZ,熵基科技,IT设备,20220817
688103.SH,国力电子,元器件,20210910
688282.SH,理工导航,通信设备,20220318
688062.SH,迈威生物-U,生物制药,20220118
301500.SZ,飞南资源,环境保护,20230921
688265.SH,南模生物,医疗保健,20211228
688800.SH,瑞可达,元器件,20210722
301165.SZ,锐捷网络,通信设备,20221121
301216.SZ,万凯新材,化工原料,20220329
301381.SZ,赛维时代,互联网,20230712
301163.SZ,宏德股份,电气设备,20220419
601956.SH,东贝集团,家用电器,20201225
688119.SH,中钢洛耐,其他建材,20220606
688285.SH,高铁电气,运输设备,20211020
301206.SZ,三元生物,食品,20220210
688711.SH,宏微科技,半导体,20210901
688236.SH,春立医疗,医疗保健,20211230
301122.SZ,采纳股份,医疗保健,20220126
688102.SH,斯瑞新材,铜,20220316
688105.SH,诺唯赞,生物制药,20211115
301256.SZ,华融化学,化工原料,20220322
301313.SZ,凡拓数创,文教休闲,20220930
688212.SH,澳华内镜,医疗保健,20211115
688151.SH,华强科技,医疗保健,20211206
301229.SZ,纽泰格,汽车配件,20220222
301373.SZ,凌玮科技,化工原料,20230208
688162.SH,巨一科技,专用机械,20211110
301268.SZ,铭利达,机械基件,20220407
688210.SH,统联精密,元器件,20211227
603402.SH,陕西旅游,旅游景点,20260106
301218.SZ,华是科技,软件服务,20220307
301279.SZ,金道科技,工程机械,20220413
301238.SZ,瑞泰新材,化工原料,20220617
301137.SZ,哈焊华通,机械基件,20220322
301227.SZ,森鹰窗业,家居用品,20220926
301125.SZ,腾亚精工,机械基件,20220608
301175.SZ,中科环保,环境保护,20220708
688032.SH,禾迈股份,电气设备,20211220
688187.SH,时代电气,运输设备,20210907
688262.SH,国芯科技,半导体,20220106
688737.SH,中自科技,汽车配件,20211022
301106.SZ,骏成科技,元器件,20220128
301293.SZ,三博脑科,医疗保健,20230505
301215.SZ,中汽股份,汽车服务,20220308
301366.SZ,一博科技,元器件,20220926
301235.SZ,华康洁净,医疗保健,20220128
301349.SZ,信德新材,化工原料,20220909
688049.SH,炬芯科技,半导体,20211129
603122.SH,合富中国,医药商业,20220216
688697.SH,纽威数控,机床制造,20210917
301276.SZ,嘉曼服饰,服饰,20220909
301221.SZ,光庭信息,软件服务,20211222
301367.SZ,瑞迈特,医疗保健,20221101
301270.SZ,汉仪股份,软件服务,20220831
301161.SZ,唯万密封,工程机械,20220914
301262.SZ,海看股份,影视音像,20230620
688707.SH,振华新材,电气设备,20210914
688272.SH,富吉瑞,元器件,20211018
688121.SH,卓然股份,专用机械,20210906
688235.SH,百济神州,生物制药,20211215
003041.SZ,真爱美家,纺织,20210406
603230.SH,内蒙新华,出版业,20211224
301107.SZ,瑜欣电子,机械基件,20220524
688167.SH,炬光科技,元器件,20211224
301236.SZ,软通动力,软件服务,20220315
600927.SH,永安期货,多元金融,20211223
603176.SH,汇通集团,建筑工程,20211231
603048.SH,浙江黎明,汽车配件,20211116
301319.SZ,唯特偶,元器件,20220929
301300.SZ,远翔新材,化工原料,20220819
301230.SZ,泓博医药,生物制药,20221101
688192.SH,迪哲医药-U,生物制药,20211210
301183.SZ,东田微,元器件,20220524
688225.SH,亚信安全,软件服务,20220209
301318.SZ,维海德,IT设备,20220810
688197.SH,首药控股-U,化学制药,20220323
301223.SZ,中荣股份,广告包装,20221026
688349.SH,三一重能,电气设备,20220622
301468.SZ,博盈特焊,专用机械,20230724
688230.SH,芯导科技,半导体,20211201
688190.SH,云路股份,矿物制品,20211126
688382.SH,益方生物-U,生物制药,20220725
301363.SZ,美好医疗,医疗保健,20221012
301097.SZ,天益医疗,医疗保健,20220407
688281.SH,华秦科技,航空,20220307
301283.SZ,聚胶股份,日用化工,20220902
601059.SH,信达证券,证券,20230201
601728.SH,中国电信,电信运营,20210820
603215.SH,比依股份,家用电器,20220218
688045.SH,必易微,半导体,20220526
688107.SH,安路科技,半导体,20211112
603209.SH,兴通股份,水运,20220324
301312.SZ,智立方,专用机械,20220711
301408.SZ,华人健康,医药商业,20230301
301288.SZ,清研环境,环境保护,20220422
688332.SH,中科蓝讯,半导体,20220715
301156.SZ,美农生物,饲料,20220617
688249.SH,晶合集成,半导体,20230505
301326.SZ,捷邦科技,元器件,20220921
301314.SZ,科瑞思,元器件,20230328
688175.SH,高凌信息,通信设备,20220315
688237.SH,超卓航科,航空,20220701
603219.SH,富佳股份,家用电器,20211122
603132.SH,金徽股份,铅锌,20220222
688247.SH,宣泰医药,化学制药,20220825
688302.SH,海创药业-U,生物制药,20220412
301200.SZ,大族数控,专用机械,20220228
301260.SZ,格力博,专用机械,20230208
301379.SZ,天山电子,元器件,20221101
688173.SH,希荻微,半导体,20220121
301357.SZ,北方长龙,专用机械,20230418
688176.SH,亚虹医药-U,化学制药,20220107
301157.SZ,华塑科技,电气设备,20230309
301132.SZ,满坤科技,元器件,20220810
688053.SH,ST思科瑞,元器件,20220708
688052.SH,纳芯微,半导体,20220422
603070.SH,万控智造,电气设备,20220310
603182.SH,嘉华股份,食品,20220909
001268.SZ,联合精密,机械基件,20220630
301399.SZ,英特科技,机械基件,20230523
301322.SZ,绿通科技,摩托车,20230306
301413.SZ,安培龙,电器仪表,20231218
301209.SZ,联合化学,染料涂料,20220825
688234.SH,天岳先进,半导体,20220112
001258.SZ,立新能源,新型电力,20220727
603237.SH,五芳斋,食品,20220831
301317.SZ,鑫磊股份,机械基件,20230119
688283.SH,坤恒顺维,电器仪表,20220215
301308.SZ,江波龙,半导体,20220805
300804.SZ,广康生化,农药化肥,20230627
301486.SZ,致尚科技,元器件,20230707
688238.SH,和元生物,医疗保健,20220322
688248.SH,南网科技,电气设备,20211222
688209.SH,英集芯,半导体,20220419
301359.SZ,东南电子,元器件,20221109
301355.SZ,南王科技,广告包装,20230612
301320.SZ,豪江智能,电气设备,20230609
688337.SH,普源精电,电器仪表,20220408
301289.SZ,国缆检测,电器仪表,20220622
301365.SZ,矩阵股份,建筑工程,20221122
301328.SZ,维峰电子,元器件,20220908
688150.SH,莱特光电,元器件,20220318
688253.SH,英诺特,医疗保健,20220728
688267.SH,中触媒,化工原料,20220216
301195.SZ,北路智控,软件服务,20220801
301429.SZ,森泰股份,其他建材,20230417
688193.SH,仁度生物,医疗保健,20220330
301311.SZ,昆船智能,机械基件,20221130
688261.SH,东微半导,半导体,20220210
301567.SZ,贝隆精密,元器件,20240116
301387.SZ,光大同创,元器件,20230418
301205.SZ,联特科技,通信设备,20220913
688153.SH,唯捷创芯,半导体,20220412
688401.SH,路维光电,半导体,20220817
688331.SH,荣昌生物,生物制药,20220331
688292.SH,浩瀚深度,通信设备,20220818
301309.SZ,万得凯,机械基件,20220919
301269.SZ,华大九天,半导体,20220729
301551.SZ,无线传媒,影视音像,20240926
001311.SZ,多利科技,汽车配件,20230227
001298.SZ,好上好,元器件,20221031
603418.SH,XD友升股,汽车配件,20250923
603325.SH,博隆技术,化工机械,20240110
001230.SZ,劲旅环境,环境保护,20220715
001309.SZ,德明利,半导体,20220701
001318.SZ,阳光乳业,乳制品,20220520
688207.SH,格灵深瞳,软件服务,20220317
688279.SH,峰岹科技,半导体,20220420
301332.SZ,德尔玛,家用电器,20230518
603051.SH,鹿山新材,塑料,20220325
001323.SZ,慕思股份,家居用品,20220623
001259.SZ,利仁科技,家用电器,20220831
001228.SZ,永泰运,仓储物流,20220429
001283.SZ,豪鹏科技,电气设备,20220905
001308.SZ,康冠科技,元器件,20220318
001266.SZ,宏英智能,电器仪表,20220228
688400.SH,凌云光,专用机械,20220706
688362.SH,甬矽电子,半导体,20221116
688320.SH,禾川科技,电器仪表,20220428
688295.SH,中复神鹰,化纤,20220406
688048.SH,长光华芯,半导体,20220401
301519.SZ,舜禹股份,专用机械,20230727
301327.SZ,华宝新能,电气设备,20220919
301281.SZ,科源制药,化学制药,20230404
301361.SZ,众智科技,电气设备,20221116
688380.SH,中微半导,半导体,20220805
688325.SH,赛微微电,半导体,20220422
688206.SH,概伦电子,半导体,20211228
688729.SH,屹唐股份,半导体,20250708
688522.SH,纳睿雷达,通信设备,20230301
688170.SH,德龙激光,专用机械,20220429
301115.SZ,联检科技,建筑工程,20220831
301105.SZ,鸿铭股份,专用机械,20221230
001338.SZ,永顺泰,啤酒,20221116
001222.SZ,源飞宠物,文教休闲,20220818
001336.SZ,楚环科技,专用机械,20220725
001226.SZ,拓山重工,工程机械,20220622
001231.SZ,农心科技,农药化肥,20220819
603272.SH,*ST联翔,家居用品,20220520
603097.SH,江苏华辰,电气设备,20220512
603173.SH,福斯达,机械基件,20230130
603061.SH,金海通,半导体,20230303
688213.SH,思特威-W,半导体,20220520
688223.SH,晶科能源,电气设备,20220126
688273.SH,麦澜德,医疗保健,20220811
688472.SH,阿特斯,电气设备,20230609
688047.SH,龙芯中科,半导体,20220624
688231.SH,隆达股份,航空,20220722
688479.SH,友车科技,软件服务,20230511
688485.SH,九州一轨,运输设备,20230118
688420.SH,美腾科技,专用机械,20221209
301337.SZ,亚华电子,软件服务,20230526
301303.SZ,真兰仪表,电器仪表,20230220
301566.SZ,达利凯普,元器件,20231229
301315.SZ,威士顿,软件服务,20230621
301323.SZ,新莱福,橡胶,20230606
301396.SZ,宏景科技,软件服务,20221111
301277.SZ,新天地,化学制药,20221116
688322.SH,奥比中光-W,元器件,20220707
688270.SH,ST臻镭,半导体,20220127
688251.SH,井松智能,专用机械,20220606
688348.SH,昱能科技,电气设备,20220608
688370.SH,丛麟科技,环境保护,20220825
688252.SH,天德钰,半导体,20220927
688503.SH,聚和材料,电气设备,20221209
688125.SH,安达智能,专用机械,20220415
688326.SH,经纬恒润-W,汽车配件,20220419
301376.SZ,致欧科技,家居用品,20230621
301377.SZ,鼎泰高科,机械基件,20221122
301297.SZ,富乐德,半导体,20221230
688244.SH,永信至诚,软件服务,20221019
688351.SH,微电生理,医疗保健,20220831
688115.SH,思林杰,电器仪表,20220314
688046.SH,药康生物,生物制药,20220425
688455.SH,科捷智能,机械基件,20220915
688290.SH,景业智能,专用机械,20220429
688353.SH,华盛锂电,化工原料,20220713
301360.SZ,荣旗科技,专用机械,20230425
300904.SZ,威力传动,电气设备,20230809
301456.SZ,盘古智能,电气设备,20230714
301278.SZ,快可电子,电气设备,20220804
301489.SZ,思泉新材,元器件,20231024
301246.SZ,宏源药业,化学制药,20230320
301448.SZ,开创电气,机械基件,20230619
301151.SZ,冠龙节能,机械基件,20220411
301488.SZ,豪恩汽电,汽车配件,20230704
603191.SH,望变电气,电气设备,20220428
603235.SH,天新药业,化学制药,20220712
603211.SH,晋拓股份,汽车配件,20220725
603201.SH,常润股份,汽车配件,20220729
603206.SH,嘉环科技,通信设备,20220506
601089.SH,福元医药,化学制药,20220630
603057.SH,紫燕食品,食品,20220926
603170.SH,宝立食品,食品,20220715
001322.SZ,箭牌家居,家居用品,20221026
001301.SZ,尚太科技,电气设备,20221228
001339.SZ,智微智能,IT设备,20220815
001314.SZ,亿道信息,元器件,20230214
001316.SZ,润贝航科,批发业,20220624
001270.SZ,铖昌科技,半导体,20220606
001238.SZ,浙江正特,家居用品,20220919
001260.SZ,坤泰股份,汽车配件,20230216
603190.SH,亚通精工,汽车配件,20230217
603291.SH,XD联合水,水务,20230327
603151.SH,邦基科技,饲料,20221019
603163.SH,圣晖集成,建筑工程,20221013
001300.SZ,三柏硕,文教休闲,20221019
001319.SZ,铭科精技,汽车配件,20220512
001331.SZ,胜通能源,供气供热,20220908
001255.SZ,博菲电气,电气设备,20220930
001366.SZ,播恩集团,饲料,20230307
001229.SZ,魅视科技,IT设备,20220808
301197.SZ,工大科雅,软件服务,20220808
301389.SZ,隆扬电子,元器件,20221031
301273.SZ,瑞晨环保,机械基件,20221025
301306.SZ,西测测试,航空,20220726
301368.SZ,丰立智能,机械基件,20221215
301307.SZ,美利信,通信设备,20230424
301356.SZ,天振股份,家居用品,20221114
301388.SZ,欣灵电气,电气设备,20221109
301397.SZ,溯联股份,汽车配件,20230628
301316.SZ,慧博云通,软件服务,20221013
301255.SZ,通力科技,机械基件,20221227
301280.SZ,珠城科技,元器件,20221226
301526.SZ,国际复材,玻璃,20231226
301329.SZ,信音电子,元器件,20230717
301386.SZ,未来电器,电气设备,20230329
301516.SZ,中远通,电气设备,20231208
301369.SZ,联动科技,半导体,20220922
301272.SZ,英华特,专用机械,20230713
301095.SZ,广立微,半导体,20220805
301170.SZ,锡南科技,汽车配件,20230627
301378.SZ,通达海,软件服务,20230320
301325.SZ,曼恩斯特,专用机械,20230512
301290.SZ,东星医疗,医疗保健,20221130
301305.SZ,朗坤科技,环境保护,20230523
301285.SZ,鸿日达,元器件,20220928
301558.SZ,三态股份,互联网,20230928
301292.SZ,海科新源,化工原料,20230707
301555.SZ,惠柏新材,化工原料,20231031
688072.SH,XD拓荆科,半导体,20220420
603153.SH,上海建科,建筑工程,20230313
603255.SH,鼎际得,化工原料,20220818
001216.SZ,华瓷股份,家居用品,20211019
301391.SZ,卡莱特,IT设备,20221201
001400.SZ,江顺科技,专用机械,20250424
001333.SZ,光华股份,化工原料,20221208
600941.SH,XD中国移,电信运营,20220105
301301.SZ,川宁生物,化学制药,20221227
301176.SZ,逸豪新材,元器件,20220928
301225.SZ,恒勃股份,汽车配件,20230616
301371.SZ,敷尔佳,日用化工,20230801
920964.BJ,润农节水,建筑工程,20200727
920418.BJ,苏轴股份,汽车配件,20200727
920198.BJ,微创光电,IT设备,20200727
920149.BJ,旭杰科技,建筑工程,20200727
920184.BJ,国源科技,软件服务,20200727
920185.BJ,XD贝特瑞,化工原料,20200727
920163.BJ,方大新材,塑料,20200727
920729.BJ,永顺生物,农业综合,20200727
920640.BJ,富士达,通信设备,20200727
920242.BJ,建邦科技,汽车配件,20200727
920167.BJ,同享科技,小金属,20200727
920266.BJ,生物谷,中成药,20200727
920961.BJ,创远信科,电器仪表,20200727
920278.BJ,鹿得医疗,医疗保健,20200727
920021.BJ,流金科技,影视音像,20200727
920415.BJ,恒拓开源,软件服务,20200727
920475.BJ,三友科技,专用机械,20200727
920799.BJ,XD艾融软,软件服务,20200727
920489.BJ,佳先股份,化工原料,20200727
920946.BJ,森萱医药,化学制药,20200727
920370.BJ,新安洁,环境保护,20200727
920819.BJ,颖泰生物,农药化肥,20200727
920077.BJ,吉林碳谷,化纤,20210831
920682.BJ,球冠电缆,电气设备,20200727
920305.BJ,*ST云创,软件服务,20210826
920174.BJ,五新智能,工程机械,20210820
920010.BJ,凯添燃气,供气供热,20200727
920445.BJ,龙竹科技,家居用品,20200727
920039.BJ,国义招标,建筑工程,20210818
920368.BJ,连城数控,专用机械,20200727
920642.BJ,通易航天,航空,20210816
920508.BJ,殷图网联,电气设备,20200727
920263.BJ,中航泰达,环境保护,20200727
920566.BJ,梓橦宫,化学制药,20210813
920433.BJ,大唐药业,中成药,20200727
920090.BJ,*ST同辉,IT设备,20210809
920839.BJ,万通液压,工程机械,20201109
920553.BJ,凯腾精工,专用机械,20210806
920146.BJ,华阳变速,汽车配件,20210720
920885.BJ,星辰科技,电器仪表,20210708
920765.BJ,XD美之高,家居用品,20210705
920768.BJ,拾比佰,家用电器,20210628
920212.BJ,智新电子,元器件,20210608
920726.BJ,朱老六,食品,20210527
920523.BJ,德瑞锂电,电气设备,20210603
920225.BJ,利通科技,橡胶,20210225
920832.BJ,齐鲁华信,化工原料,20210223
920599.BJ,同力股份,工程机械,20210222
920735.BJ,德源药业,化学制药,20210219
920239.BJ,长虹能源,电气设备,20210209
920427.BJ,华维设计,建筑工程,20210205
920275.BJ,驱动力,农业综合,20210125
920826.BJ,盖世食品,食品,20210112
920509.BJ,XD同惠电,电器仪表,20210111
920344.BJ,三元基因,生物制药,20210108
920510.BJ,丰光精密,机械基件,20201228
920675.BJ,秉扬科技,矿物制品,20201228
920856.BJ,浩淼科技,专用机械,20201225
920000.BJ,安徽凤凰,汽车配件,20201223
920670.BJ,数字人,软件服务,20201208
920030.BJ,德众汽车,汽车服务,20201127
920047.BJ,诺思兰德,生物制药,20201124
920396.BJ,常辅股份,电器仪表,20201118
688428.SH,诺诚健华,生物制药,20220921
001376.SZ,百通能源,供气供热,20231103
603052.SH,可川科技,元器件,20221011
301353.SZ,普莱得,专用机械,20230530
601022.SH,宁波远洋,水运,20221208
603065.SH,宿迁联盛,化工原料,20230321
301141.SZ,中科磁业,矿物制品,20230403
688297.SH,中无人机,航空,20220629
688375.SH,国博电子,元器件,20220722
688203.SH,海正生材,塑料,20220816
601868.SH,中国能建,建筑工程,20210928
688615.SH,合合信息,软件服务,20240926
601136.SH,首创证券,证券,20221222
603130.SH,云中马,纺织,20221118
603072.SH,天和磁材,矿物制品,20250103
001223.SZ,欧克科技,专用机械,20221212
001256.SZ,炜冈科技,轻工机械,20221205
301210.SZ,金杨精密,电气设备,20230630
301358.SZ,湖南裕能,电气设备,20230209
920089.BJ,禾昌聚合,塑料,20211109
920092.BJ,汉鑫科技,软件服务,20211115
920924.BJ,广脉科技,通信设备,20211103
920405.BJ,海希通讯,电器仪表,20211105
920145.BJ,恒合股份,环境保护,20211115
920892.BJ,XD广咨国,建筑工程,20211028
920925.BJ,锦好医疗,医疗保健,20211025
688371.SH,菲沃泰,元器件,20220802
688426.SH,康为世纪,生物制药,20221025
301520.SZ,万邦医药,生物制药,20230925
301202.SZ,朗威股份,机械基件,20230705
603281.SH,江瀚新材,化工原料,20230131
600925.SH,苏能股份,煤炭开采,20230329
001388.SZ,信通电子,电气设备,20250701
001337.SZ,四川黄金,黄金,20230303
688205.SH,德科立,通信设备,20220809
688035.SH,德邦科技,半导体,20220919
301252.SZ,同星科技,机械基件,20230525
688416.SH,恒烁股份,半导体,20220829
001225.SZ,和泰机电,专用机械,20230222
688130.SH,晶华微,半导体,20220729
301295.SZ,美硕科技,电气设备,20230628
920932.BJ,科达自控,软件服务,20211115
920171.BJ,志晟信息,软件服务,20211115
920454.BJ,同心传动,汽车配件,20211115
920873.BJ,中设咨询,建筑工程,20211115
920260.BJ,中寰股份,专用机械,20211115
920720.BJ,吉冈精密,机械基件,20211124
920436.BJ,大地电气,汽车配件,20211115
920981.BJ,晶赛科技,元器件,20211115
603073.SH,彩蝶实业,纺织,20230316
603307.SH,扬州金泉,文教休闲,20230216
688410.SH,山外山,医疗保健,20221226
001368.SZ,通达创智,文教休闲,20230313
688403.SH,汇成股份,半导体,20220818
688373.SH,盟科药业-U,化学制药,20220805
688041.SH,海光信息,半导体,20220812
301321.SZ,翰博高新,元器件,20220818
301192.SZ,泰祥股份,汽车配件,20220811
688287.SH,退市观典,,20220525
001267.SZ,汇绿生态,通信设备,20211117
301287.SZ,康力源,文教休闲,20230614
001358.SZ,兴欣新材,化工原料,20231221
600938.SH,中国海油,石油开采,20220421
688291.SH,金橙子,软件服务,20221026
920533.BJ,骏创科技,汽车配件,20220524
920689.BJ,克莱特,专用机械,20220321
920419.BJ,路斯股份,饲料,20220311
920152.BJ,昆工科技,小金属,20220901
920299.BJ,灿能电力,电气设备,20220610
920245.BJ,威博液压,机械基件,20220106
920564.BJ,DR天润科,软件服务,20220617
920857.BJ,泓禧科技,元器件,20220228
920821.BJ,则成电子,元器件,20220706
920580.BJ,科创新材,其他建材,20220513
920346.BJ,威贸电子,元器件,20220223
920204.BJ,沪江材料,塑料,20220118
920834.BJ,三维装备,塑料,20220822
920970.BJ,大禹生物,饲料,20220518
688506.SH,百利天恒,化学制药,20230106
301528.SZ,多浦乐,电器仪表,20230828
920046.BJ,亿能电力,电气设备,20221013
920169.BJ,七丰精工,机械基件,20220415
920943.BJ,优机股份,机械基件,20220624
920223.BJ,荣亿精密,机械基件,20220609
920062.BJ,科润智控,电气设备,20220713
920179.BJ,凯德石英,矿物制品,20220304
301310.SZ,鑫宏业,汽车配件,20230602
688293.SH,奥浦迈,生物制药,20220902
301261.SZ,恒工精密,机械基件,20230710
688381.SH,帝奥微,半导体,20220823
688439.SH,振华风光,元器件,20220826
688657.SH,浩辰软件,软件服务,20231010
688073.SH,毕得医药,化学制药,20221011
688031.SH,星环科技-U,软件服务,20221018
301348.SZ,蓝箭电子,半导体,20230810
688419.SH,耐科装备,半导体,20221107
301390.SZ,经纬股份,建筑工程,20230508
301525.SZ,儒竞科技,家用电器,20230830
688409.SH,富创精密,半导体,20221010
301511.SZ,德福科技,电气设备,20230817
601061.SH,中信金属,商贸代理,20230410
001287.SZ,中电港,元器件,20230410
688391.SH,钜泉科技,半导体,20220913
688475.SH,萤石网络,IT设备,20221228
301512.SZ,智信精密,专用机械,20230720
603282.SH,亚光股份,专用机械,20230315
603373.SH,安邦护卫,仓储物流,20231220
001286.SZ,陕西能源,火力发电,20230410
301517.SZ,陕西华达,元器件,20231017
920879.BJ,基康技术,电器仪表,20221220
301510.SZ,固高科技,电器仪表,20230815
301393.SZ,昊帆生物,化工原料,20230712
301383.SZ,天键股份,元器件,20230609
688184.SH,ST帕瓦,电气设备,20220919
920378.BJ,泰德股份,汽车配件,20220620
301515.SZ,港通医疗,医疗保健,20230725
688489.SH,三未信安,IT设备,20221202
688496.SH,*ST清越,元器件,20221228
301459.SZ,丰茂股份,汽车配件,20231213
001367.SZ,海森药业,化学制药,20230410
688061.SH,灿瑞科技,半导体,20221018
688361.SH,中科飞测,半导体,20230519
688143.SH,长盈通,通信设备,20221212
688152.SH,麒麟信安,软件服务,20221028
301509.SZ,金凯生科,化学制药,20230803
688387.SH,信科移动-U,通信设备,20220926
920870.BJ,恒进感应,机床制造,20220705
688459.SH,哈铁科技,运输设备,20221012
688448.SH,磁谷科技,专用机械,20220921
301589.SZ,诺瓦星云,IT设备,20240208
688702.SH,盛科通信-U,半导体,20230914
688432.SH,有研硅,半导体,20221110
603135.SH,中重科技,专用机械,20230410
601065.SH,江盐集团,化工原料,20230410
603125.SH,常青科技,化工原料,20230410
301548.SZ,崇德科技,机械基件,20230920
301392.SZ,汇成真空,专用机械,20240605
301487.SZ,盟固利,化工原料,20230809
688137.SH,近岸蛋白,生物制药,20220929
688435.SH,英方软件,软件服务,20230119
688372.SH,伟测科技,半导体,20221026
920402.BJ,硅烷科技,化工原料,20220928
301421.SZ,波长光电,元器件,20230823
301563.SZ,云汉芯城,元器件,20250930
301498.SZ,乖宝宠物,饲料,20230816
920491.BJ,奥迪威,元器件,20220614
920639.BJ,晨光电缆,电气设备,20220712
688392.SH,骄成超声,专用机械,20220927
301632.SZ,广东建科,建筑工程,20250812
301559.SZ,中集环科,专用机械,20231011
301577.SZ,美信科技,元器件,20240124
301203.SZ,国泰环保,环境保护,20230404
920871.BJ,派特尔,塑料,20220722
920130.BJ,立方控股,软件服务,20231102
920271.BJ,邦德股份,汽车配件,20220602
920790.BJ,联迪信息,软件服务,20220902
920395.BJ,朗鸿科技,IT设备,20220901
688480.SH,赛恩斯,环境保护,20221125
